room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude,location,year_modified,month_modified
8280159,1480,420567,entire home/apt,lisbon,arroios,5,5.0,4,2.0,66.0,cozy apart in historical lisbon by cozystays 3 5,2017-07-27 19:47:32.523063,38.716473,-9.139451,0101000020e6100000fbc9181f664722c0c7bb2363b55b4340,2017,7
1973237,1480,10174383,entire home/apt,lisbon,santo antónio,11,5.0,2,1.0,68.0,alegria center apartment 1,2017-07-27 19:47:30.557162,38.716718,-9.145695,0101000020e6100000a661f888984a22c02e3a596abd5b4340,2017,7
8281997,1480,420567,entire home/apt,lisbon,arroios,16,5.0,4,2.0,66.0,cozy apart in historical lisbon by cozystays 2 5,2017-07-27 19:47:30.553309,38.716977,-9.139166,0101000020e6100000266e15c4404722c0fa7dffe6c55b4340,2017,7
5834293,1480,26070945,entire home/apt,lisbon,santo antónio,7,4.5,10,4.0,71.0,new sunny cozy and creative flat,2017-07-27 19:47:30.547411,38.718927,-9.143774,0101000020e6100000bc07e8be9c4922c00f9bc8cc055c4340,2017,7
1973232,1480,10174383,entire home/apt,lisbon,santo antónio,25,4.5,2,1.0,68.0,alegria center apartments 0,2017-07-27 19:47:30.531641,38.71708,-9.145808,0101000020e610000087fd9e58a74a22c0cf4e0647c95b4340,2017,7
12263963,1480,17733765,entire home/apt,lisbon,santo antónio,8,3.5,5,1.0,66.0,lxroller bairroalto lodge boutique,2017-07-27 19:47:28.763639,38.717344,-9.145674,0101000020e610000048c153c8954a22c0acfd9dedd15b4340,2017,7
870275,1480,3642889,entire home/apt,lisbon,arroios,6,4.5,4,1.0,66.0,city view very central quiet,2017-07-27 19:47:27.059850,38.715901,-9.139279,0101000020e6100000070abc934f4722c03c16dba4a25b4340,2017,7
1139151,1480,1549585,entire home/apt,lisbon,arroios,29,4.5,5,1.0,72.0,your relaxing and cozy lisbon apt,2017-07-27 19:47:25.117481,38.717749,-9.139219,0101000020e6100000b2f677b6474722c04cde0033df5b4340,2017,7
11516498,1480,60703822,entire home/apt,lisbon,santo antónio,18,4.5,6,2.0,72.0,taipas sunny terrace,2017-07-27 19:47:25.097868,38.717791,-9.144976,0101000020e6100000e868554b3a4a22c07b2e5393e05b4340,2017,7
15193279,1480,96047221,entire home/apt,lisbon,santo antónio,44,5.0,6,1.0,80.0,new lisbon all seasons amazing duplex,2017-07-27 19:47:23.953702,38.71733,-9.147002,0101000020e6100000a8e49cd8434b22c047382d78d15b4340,2017,7
4537914,1480,3306131,entire home/apt,lisbon,santo antónio,117,4.5,4,1.0,66.0,lisbon sloped ceiling apartment,2017-07-27 19:47:22.134391,38.71641,-9.145924,0101000020e61000002c67ef8cb64a22c08143a852b35b4340,2017,7
15403506,1480,29472278,entire home/apt,lisbon,santo antónio,13,4.5,4,1.0,78.0,new amazing apartment m e d gua,2017-07-27 19:47:20.729437,38.717809,-9.146654,0101000020e6100000b9a7ab3b164b22c022e3512ae15b4340,2017,7
4838317,1480,1889357,entire home/apt,lisbon,santo antónio,83,5.0,2,1.0,72.0,sunny flat and marvelous city view,2017-07-27 19:47:18.274117,38.716719,-9.145933,0101000020e610000078d0ecbab74a22c0feb5bc72bd5b4340,2017,7
2917966,1480,14847119,entire home/apt,lisbon,santo antónio,179,5.0,6,3.0,75.0,cat s bright in city center w view,2017-07-27 19:47:15.812781,38.71782,-9.145846,0101000020e61000003d81b053ac4a22c016359886e15b4340,2017,7
15144372,1480,96047221,entire home/apt,lisbon,santo antónio,67,5.0,3,1.0,72.0,nuevo lisbon all seasons apartamento,2017-07-27 19:47:13.597762,38.717964,-9.145875,0101000020e6100000a69bc420b04a22c049da8d3ee65b4340,2017,7
18904963,1480,131747295,entire home/apt,lisbon,santa maria maior,2,0.0,8,3.0,82.0,mouraria cosy apartment,2017-07-27 19:47:00.657650,38.7181,-9.134188,0101000020e610000003081f4ab44422c0f9a067b3ea5b4340,2017,7
16152526,1480,10599350,entire home/apt,lisbon,arroios,7,4.5,4,1.0,81.0,santana 2 comfy apartment downtown lisbon,2017-07-27 19:46:53.683567,38.717716,-9.137783,0101000020e6100000b9e34d7e8b4622c071e82d1ede5b4340,2017,7
13764299,1480,80719993,entire home/apt,lisbon,santa maria maior,13,4.5,3,0.0,66.0,in lisbon apartments,2017-07-27 19:46:39.060508,38.71657,-9.133551,0101000020e61000003ab2f2cb604422c0b9a5d590b85b4340,2017,7
8138503,1480,42975499,entire home/apt,lisbon,santo antónio,9,4.5,4,2.0,72.0,nice apartament sweetdeco,2017-07-27 19:46:29.509120,38.72452,-9.146236,0101000020e6100000e7feea71df4a22c022a64412bd5c4340,2017,7
13637341,1480,21019651,entire home/apt,lisbon,santo antónio,45,4.5,6,3.0,72.0,spacious avenida liberdade apt free pockt wifi,2017-07-27 19:46:28.026295,38.72557,-9.146594,0101000020e61000006494675e0e4b22c0b77a4e7adf5c4340,2017,7
3383651,1480,17071093,entire home/apt,lisbon,santo antónio,60,4.5,6,2.0,75.0,carte blanche apartments marqu s1,2017-07-27 19:46:24.810104,38.725679,-9.145901,0101000020e61000004be82e89b34a22c06e32aa0ce35c4340,2017,7
16685100,1480,110444117,entire home/apt,lisbon,são vicente,5,5.0,4,2.0,72.0,charming apartment bairro da gra a,2017-07-27 19:46:11.361601,38.718424,-9.132694,0101000020e610000038c0cc77f04322c0ac545051f55b4340,2017,7
14082090,1480,3953109,entire home/apt,lisbon,santo antónio,2,0.0,4,2.0,63.0,marqu s bohemian flat,2017-07-27 19:46:11.356145,38.724834,-9.145224,0101000020e61000004930d5cc5a4a22c0b2834a5cc75c4340,2017,7
15169366,1480,95694681,entire home/apt,lisbon,santa maria maior,9,4.5,8,3.0,77.0,at mouraria martim moniz,2017-07-27 19:46:11.350717,38.717203,-9.135576,0101000020e6100000b83eac376a4522c0eacbd24ecd5b4340,2017,7
17955626,1480,52619861,entire home/apt,lisbon,santo antónio,28,4.5,5,3.0,82.0,beautiful view of lisbon historical center,2017-07-27 19:46:11.348525,38.721209,-9.143757,0101000020e610000064247b849a4922c05a4a9693505c4340,2017,7
6583947,1480,30123199,entire home/apt,lisbon,santo antónio,103,4.5,6,2.0,78.0,liberty calling 2privaterooms up 6,2017-07-27 19:46:05.324195,38.719608,-9.14483,0101000020e610000099f56228274a22c051f86c1d1c5c4340,2017,7
5790002,1480,29976608,entire home/apt,lisbon,santo antónio,30,4.5,6,2.0,72.0,charming penthouse in lisbon centre,2017-07-27 19:45:31.538776,38.72053,-9.146214,0101000020e6100000486fb88fdc4a22c0b8e4b8533a5c4340,2017,7
514578,1480,1717560,entire home/apt,lisbon,santo antónio,14,3.0,6,4.0,82.0,house with small patio and terrace,2017-07-27 19:45:31.533380,38.724824,-9.147518,0101000020e61000008524b37a874b22c08ead6708c75c4340,2017,7
15219864,1480,71962548,entire home/apt,lisbon,santo antónio,4,3.5,3,1.0,63.0,santa marta apartment bus tour offer,2017-07-27 19:45:31.525039,38.723679,-9.145905,0101000020e610000051a5660fb44a22c0a7e67283a15c4340,2017,7
15231807,1480,23800208,entire home/apt,lisbon,santo antónio,2,0.0,4,2.0,78.0,central confortable apartment with garden,2017-07-27 19:45:23.048282,38.720672,-9.15432,0101000020e6100000c93cf207034f22c04b92e7fa3e5c4340,2017,7
3984366,1480,20651802,entire home/apt,lisbon,santo antónio,88,5.0,6,3.0,79.0,lisbon city center 2454 al,2017-07-27 19:45:23.043890,38.720469,-9.155028,0101000020e6100000b7ed7bd45f4f22c013640454385c4340,2017,7
9279145,1480,1312785,entire home/apt,lisbon,santo antónio,10,4.5,4,2.0,82.0,real 35 stylish in pr ncipe real,2017-07-27 19:45:22.084679,38.720603,-9.150252,0101000020e6100000335184d4ed4c22c0223317b83c5c4340,2017,7
2386685,1480,2637774,entire home/apt,lisbon,santo antónio,22,5.0,6,2.0,75.0,2 bedroom central metro rato wi fi,2017-07-27 19:45:22.079860,38.719489,-9.15333,0101000020e6100000cafd0e45814e22c0776a2e37185c4340,2017,7
267235,1480,1039097,entire home/apt,lisbon,santo antónio,38,4.0,5,2.0,79.0,apartment with garden in lisbon,2017-07-27 19:45:20.835752,38.724333,-9.156106,0101000020e6100000336b2920ed4f22c0f03499f1b65c4340,2017,7
1487586,1480,154341,entire home/apt,lisbon,santo antónio,41,4.5,3,2.0,74.0,calm quiet central art apartment,2017-07-27 19:45:20.829715,38.719905,-9.153616,0101000020e6100000e048a0c1a64e22c00a9dd7d8255c4340,2017,7
3082012,1480,15682856,entire home/apt,lisbon,santo antónio,253,5.0,4,1.0,63.0,apartamento junto avenida liberdade,2017-07-27 19:45:16.944421,38.721001,-9.146121,0101000020e61000008484285fd04a22c010b1c1c2495c4340,2017,7
3230687,1480,16350674,entire home/apt,lisbon,avenidas novas,131,4.5,4,1.0,72.0,appartement dans le triangle d or,2017-07-27 19:45:15.973883,38.728638,-9.149257,0101000020e6100000ed65db696b4c22c0b94f8e02445d4340,2017,7
18753795,1480,130473109,entire home/apt,lisbon,santo antónio,7,5.0,4,1.0,68.0,comfortable central lisbon,2017-07-27 19:45:15.133442,38.727371,-9.148101,0101000020e61000008202efe4d34b22c08787307e1a5d4340,2017,7
11035340,1480,9664029,entire home/apt,lisbon,santo antónio,75,5.0,4,1.0,78.0,blisboa citycenter artplace for4,2017-07-27 19:45:07.883995,38.725309,-9.146071,0101000020e6100000bcc96fd1c94a22c04b3fe1ecd65c4340,2017,7
9213588,1480,1119812,entire home/apt,lisbon,são vicente,13,4.5,6,2.0,63.0,casa da colina the perfect spot,2017-07-27 19:45:07.089929,38.719484,-9.122361,0101000020e6100000999cda19a63e22c065ff3c0d185c4340,2017,7
13165127,1480,73533713,entire home/apt,lisbon,penha de frança,4,4.5,8,3.0,72.0,spacious family flat,2017-07-27 19:44:55.032786,38.727459,-9.121559,0101000020e6100000a51133fb3c3e22c0271763601d5d4340,2017,7
10665125,1480,3953109,entire home/apt,lisbon,santo antónio,11,4.5,5,2.0,73.0,cozy apartment near av da liberdade,2017-07-27 19:44:43.646957,38.715865,-9.145006,0101000020e61000009372f7393e4a22c0efacdd76a15b4340,2017,7
10104462,1480,4043364,entire home/apt,lisbon,misericórdia,108,5.0,3,1.0,78.0,chiado loft 11 brand new loft,2017-07-27 19:44:38.596095,38.711726,-9.146771,0101000020e61000009f008a91254b22c040db6ad6195b4340,2017,7
18540955,1480,128231592,entire home/apt,lisbon,santo antónio,7,4.5,4,1.0,66.0,lisbon central apartment with parking garage,2017-07-27 19:44:37.436503,38.715753,-9.145815,0101000020e610000051888043a84a22c0c78157cb9d5b4340,2017,7
17712325,1480,104083974,entire home/apt,lisbon,misericórdia,16,5.0,3,1.0,72.0,chiado blue with balcony view next to chiado,2017-07-27 19:44:35.774308,38.709169,-9.14579,0101000020e6100000ed2aa4fca44a22c0242bbf0cc65a4340,2017,7
19818680,1480,104083974,entire home/apt,lisbon,santo antónio,0,0.0,4,1.0,72.0,santa marta vintage design iii near av liberdade,2017-07-27 19:44:35.767311,38.724184,-9.145821,0101000020e6100000d923d40ca94a22c0ab24b20fb25c4340,2017,7
16135403,1480,29064494,entire home/apt,lisbon,misericórdia,20,5.0,6,1.0,73.0,spacious apartment in amazing location river view,2017-07-27 19:44:33.974173,38.705734,-9.142377,0101000020e6100000ba675da3e54822c06fd6e07d555a4340,2017,7
19614451,1480,3168004,entire home/apt,lisbon,misericórdia,1,0.0,3,0.0,66.0,bairro alto blue charming studio,2017-07-27 19:44:31.053356,38.71422,-9.146564,0101000020e6100000b98ac56f0a4b22c016139b8f6b5b4340,2017,7
6487696,1480,7665008,entire home/apt,lisbon,avenidas novas,8,4.0,8,4.0,67.0,spacious flat in lisbon centre,2017-07-27 19:44:22.799513,38.731952,-9.148289,0101000020e61000008db62a89ec4b22c0f31e679ab05d4340,2017,7
12864230,1480,2573566,entire home/apt,lisbon,arroios,0,0.0,2,0.0,66.0,navy,2017-07-27 19:44:22.793932,38.734874,-9.14419,0101000020e61000000bd28c45d34922c02157ea59105e4340,2017,7
18475454,1480,123079348,entire home/apt,lisbon,carnide,1,0.0,4,2.0,66.0,nice central lisbon apartament wi fi,2017-07-27 19:44:20.961306,38.765658,-9.181779,0101000020e6100000fd321823125d22c0dcf5d21401624340,2017,7
19766739,1480,5884168,entire home/apt,lisbon,lumiar,0,0.0,4,2.0,66.0,new typical bright apart in campo grande lisbon,2017-07-27 19:44:20.110356,38.762874,-9.150731,0101000020e61000009cfc169d2c4d22c0fe7bf0daa5614340,2017,7
3121499,1480,2101702,entire home/apt,lisbon,são domingos de benfica,47,5.0,4,1.0,82.0,fully equipped flat in lisbon luxury,2017-07-27 19:44:18.948882,38.756627,-9.176743,0101000020e61000000798f90e7e5a22c0a3224e27d9604340,2017,7
13525805,1480,77721918,entire home/apt,lisbon,lumiar,41,5.0,4,2.0,81.0,telheiras apartment 2 bedroom,2017-07-27 19:44:18.942356,38.761232,-9.168209,0101000020e610000025c9737d1f5622c09755d80c70614340,2017,7
15417322,1480,98677526,entire home/apt,lisbon,avenidas novas,26,5.0,2,1.0,66.0,luxury suite at belle poque apart heart of lisbon,2017-07-27 19:44:16.376271,38.738336,-9.150602,0101000020e6100000a46c91b41b4d22c0cfba46cb815e4340,2017,7
14220855,1480,32699176,entire home/apt,lisbon,alvalade,0,0.0,4,2.0,72.0,charm alvalade,2017-07-27 19:44:15.176316,38.754435,-9.14894,0101000020e6100000ea211add414c22c098fa795391604340,2017,7
13347411,1480,3168004,entire home/apt,lisbon,avenidas novas,1,0.0,6,2.0,66.0,eduardo vii flat center wifi,2017-07-27 19:44:13.572038,38.731804,-9.151322,0101000020e6100000a454c2137a4d22c07e8ae3c0ab5d4340,2017,7
2097552,1480,99255,entire home/apt,lisbon,alvalade,14,4.5,4,2.0,72.0,spacious 2 bedroom central lisbon,2017-07-27 19:44:13.569475,38.746934,-9.134975,0101000020e6100000228e75711b4522c09f2287889b5f4340,2017,7
3394275,1480,17124100,entire home/apt,lisbon,alvalade,14,5.0,7,3.0,78.0,t3 in lisbon,2017-07-27 19:44:11.996841,38.757166,-9.138214,0101000020e6100000ddb243fcc34622c052d2c3d0ea604340,2017,7
4275331,1480,22196050,entire home/apt,lisbon,avenidas novas,2,0.0,4,2.0,66.0,apartamento com 2 quartos e terra o,2017-07-27 19:44:10.773675,38.738762,-9.149738,0101000020e6100000d8ef8975aa4c22c087c3d2c08f5e4340,2017,7
952757,1480,5171813,entire home/apt,lisbon,avenidas novas,41,5.0,4,1.0,66.0,calm city apartment with wifi ac garage,2017-07-27 19:44:09.731263,38.737203,-9.147316,0101000020e6100000e65ab4006d4b22c0adc1fbaa5c5e4340,2017,7
19487886,1480,8046399,entire home/apt,lisbon,arroios,1,0.0,7,2.0,82.0,prime t m flat with a balcony and great view,2017-07-27 19:44:07.667437,38.733973,-9.14238,0101000020e61000007e350708e64822c0d192c7d3f25d4340,2017,7
15420948,1480,71184415,entire home/apt,lisbon,avenidas novas,17,5.0,2,1.0,72.0,sunny balcony visconde valmor avenidas novas a c,2017-07-27 19:44:07.657179,38.737011,-9.148799,0101000020e6100000e25aed612f4c22c069e55e60565e4340,2017,7
11147110,1480,57946240,entire home/apt,lisbon,avenidas novas,33,4.5,2,1.0,63.0,my home is your home lisbon,2017-07-27 19:44:01.418759,38.727388,-9.15731,0101000020e6100000e3aab2ef8a5022c05dc0cb0c1b5d4340,2017,7
15491623,1480,95101038,entire home/apt,lisbon,santa maria maior,18,5.0,2,1.0,72.0,lisboa heart fado in lisbon,2017-07-27 19:44:01.410174,38.711017,-9.136691,0101000020e6100000a950dd5cfc4522c034f3e49a025b4340,2017,7
1098683,1480,1549585,entire home/apt,lisbon,misericórdia,98,4.5,2,1.0,77.0,comfortable apt in lisbon center,2017-07-27 19:44:01.401717,38.714995,-9.152761,0101000020e6100000613596b0364e22c0dae6c6f4845b4340,2017,7
17959005,1480,12400145,entire home/apt,lisbon,estrela,12,5.0,6,2.0,72.0,beautiful and charming next to bas lica da estrela,2017-07-27 19:44:00.270626,38.71369,-9.158948,0101000020e61000007b87dba1615122c0babda4315a5b4340,2017,7
18703544,1480,130030031,entire home/apt,lisbon,misericórdia,8,4.5,2,0.0,72.0,rose 7 studio,2017-07-27 19:43:59.421475,38.711957,-9.152109,0101000020e6100000c2da183be14d22c042942f68215b4340,2017,7
15457086,1480,37758551,entire home/apt,lisbon,misericórdia,1,0.0,2,0.0,72.0,design studio in sao bento i,2017-07-27 19:43:59.418549,38.711253,-9.151792,0101000020e6100000c09657aeb74d22c048179b560a5b4340,2017,7
6495822,1480,6366662,entire home/apt,lisbon,estrela,12,5.0,2,1.0,72.0,like a tree house,2017-07-27 19:43:59.401906,38.71352,-9.161906,0101000020e6100000670dde57e55222c05e85949f545b4340,2017,7
6220332,1480,32258740,entire home/apt,lisbon,avenidas novas,40,4.5,2,1.0,79.0,cosy and bright apartment for two,2017-07-27 19:43:58.305683,38.733493,-9.149529,0101000020e61000006f9ba9108f4c22c0276c3f19e35d4340,2017,7
3508177,1480,3606199,entire home/apt,lisbon,estrela,94,4.5,4,1.0,64.0,lisbon cool view near bairro alto,2017-07-27 19:43:57.348748,38.714072,-9.156229,0101000020e6100000a25f5b3ffd4f22c0a27e17b6665b4340,2017,7
20040549,1480,32870127,entire home/apt,lisbon,campolide,0,0.0,4,2.0,66.0,live as a real lisboeta,2017-07-27 19:43:57.345183,38.726329,-9.165072,0101000020e61000007bf83251845422c075914259f85c4340,2017,7
3421221,1480,17245212,entire home/apt,lisbon,santo antónio,49,4.5,3,1.0,77.0,downtown arty loft spacious with patio wifi,2017-07-27 19:43:57.336454,38.716988,-9.147264,0101000020e61000009cc1df2f664b22c0eecf4543c65b4340,2017,7
14434450,1480,88848109,entire home/apt,lisbon,santo antónio,14,5.0,4,1.0,66.0,s o bento city center apartment,2017-07-27 19:43:57.331044,38.719938,-9.153794,0101000020e61000005da45016be4e22c0e692aaed265c4340,2017,7
15348563,1480,97881259,entire home/apt,lisbon,campo de ourique,28,4.5,4,1.0,72.0,cute flat in the heart of the city,2017-07-27 19:43:56.277841,38.719229,-9.159058,0101000020e61000009755d80c705122c0daaa24b20f5c4340,2017,7
18023520,1480,38254053,entire home/apt,lisbon,misericórdia,18,4.5,4,1.0,71.0,lisbon historic city center bairro alto apartment,2017-07-27 19:43:56.268750,38.710955,-9.144653,0101000020e61000005d8940f50f4a22c0bef6cc92005b4340,2017,7
19582044,1480,137635529,entire home/apt,lisbon,santo antónio,0,0.0,3,2.0,78.0,filipe neri flat,2017-07-27 19:43:55.132522,38.719913,-9.154956,0101000020e610000051a39064564f22c08d7bf31b265c4340,2017,7
5453987,1480,19250534,entire home/apt,lisbon,misericórdia,48,4.5,4,1.0,72.0,s o bento s heart,2017-07-27 19:43:54.050118,38.714479,-9.152016,0101000020e6100000feef880ad54d22c0e256410c745b4340,2017,7
18124158,1480,78811989,entire home/apt,lisbon,santo antónio,8,5.0,6,2.0,72.0,180roselisbon 1,2017-07-27 19:43:50.949414,38.719982,-9.145714,0101000020e6100000812381069b4a22c0b6dac35e285c4340,2017,7
1580377,1480,8407039,entire home/apt,lisbon,misericórdia,182,5.0,6,2.0,72.0,bright 2bd flat next to bairro alto,2017-07-27 19:43:49.193120,38.711972,-9.151509,0101000020e61000006e197096924d22c078d503e6215b4340,2017,7
17714362,1480,120742908,entire home/apt,lisbon,santo antónio,14,4.5,4,1.0,78.0,gloria downtown apartment,2017-07-27 19:43:49.187463,38.718201,-9.145903,0101000020e6100000cec64accb34a22c02d7aa702ee5b4340,2017,7
12229531,1480,11924532,entire home/apt,lisbon,avenidas novas,26,5.0,4,1.0,70.0,lisbon storytellers gulbenkian,2017-07-27 19:43:47.926698,38.733696,-9.148744,0101000020e6100000d4f36e2c284c22c05f9a22c0e95d4340,2017,7
8218930,1480,43025611,entire home/apt,lisbon,estrela,57,4.5,2,1.0,72.0,cosy with a view estrela for 2,2017-07-27 19:43:46.909507,38.713051,-9.157631,0101000020e6100000ebabab02b55022c0a7b05241455b4340,2017,7
5990317,1480,10058743,entire home/apt,lisbon,misericórdia,33,4.5,5,1.0,72.0,lisbon apartment bairro alto bica 4,2017-07-27 19:43:39.609431,38.706701,-9.143216,0101000020e61000002387889b534922c07786a92d755a4340,2017,7
14352633,1480,1039097,entire home/apt,lisbon,misericórdia,20,3.5,4,1.0,74.0,cozy flat near mercado da ribeira,2017-07-27 19:43:39.596758,38.7071,-9.144109,0101000020e6100000581ea4a7c84922c03480b740825a4340,2017,7
11267287,1480,1670091,entire home/apt,lisbon,santa maria maior,98,5.0,4,1.0,82.0,tram 28 chiado apartment,2017-07-27 19:43:37.986397,38.708548,-9.136941,0101000020e61000008cf678211d4622c0b7d26bb3b15a4340,2017,7
3967356,1480,7604112,entire home/apt,lisbon,misericórdia,45,4.0,3,1.0,66.0,bica grande,2017-07-27 19:43:37.982616,38.7084,-9.145078,0101000020e6100000f9bce2a9474a22c0423ee8d9ac5a4340,2017,7
6867892,1480,35988975,entire home/apt,lisbon,misericórdia,73,5.0,5,2.0,78.0,lisbon apartment cais do sodre,2017-07-27 19:43:37.975127,38.707503,-9.144816,0101000020e610000005e09f52254a22c0346953758f5a4340,2017,7
19540274,1480,137254346,entire home/apt,lisbon,misericórdia,0,0.0,6,3.0,72.0,spacious 3 room flat in historical downtown,2017-07-27 19:43:37.972843,38.706805,-9.144953,0101000020e610000007ea9447374a22c01cd31396785a4340,2017,7
10879374,1480,51461,entire home/apt,lisbon,santa maria maior,72,4.5,2,0.0,66.0,vintage studio with river view,2017-07-27 19:43:36.236278,38.708021,-9.134064,0101000020e610000053245f09a44422c0ccf09f6ea05a4340,2017,7
16891996,1480,112695633,entire home/apt,lisbon,santa maria maior,27,4.5,5,2.0,72.0,cozy 2 bedroom apartment in alfama,2017-07-27 19:43:36.232556,38.708872,-9.132255,0101000020e6100000087767edb64322c06a865451bc5a4340,2017,7
11300214,1480,58999768,entire home/apt,lisbon,santa maria maior,56,4.5,4,1.0,78.0,the real old quarter house,2017-07-27 19:43:35.123179,38.708294,-9.133202,0101000020e61000000a86730d334422c0fdf9b660a95a4340,2017,7
2533349,1480,3303813,entire home/apt,lisbon,santa maria maior,166,4.5,4,2.0,66.0,lisbon apartment historic centre,2017-07-27 19:42:27.439038,38.712466,-9.137769,0101000020e610000025ce8aa8894622c087c1fc15325b4340,2017,7
12081101,1480,64744623,entire home/apt,lisbon,santa maria maior,0,0.0,4,1.0,79.0,lisbon downtown flats 1,2017-07-27 19:42:27.428644,38.709824,-9.13501,0101000020e61000001344dd07204522c03cf54883db5a4340,2017,7
14690366,1480,22691244,entire home/apt,lisbon,santa maria maior,40,4.5,4,1.0,65.0,airbnb next to s lisbon 60m2,2017-07-27 19:42:25.660397,38.709161,-9.132516,0101000020e6100000bb641c23d94322c0a14ca3c9c55a4340,2017,7
6347888,1480,33065743,entire home/apt,lisbon,santa maria maior,69,4.5,4,2.0,72.0,apartamento s lisboa,2017-07-27 19:42:21.855001,38.708457,-9.133325,0101000020e6100000787aa52c434422c0a7cf0eb8ae5a4340,2017,7
5363568,1480,3519021,entire home/apt,lisbon,misericórdia,176,5.0,4,1.0,78.0,st luiz chiado apart with parking,2017-07-27 19:42:21.842808,38.708117,-9.14336,0101000020e6100000ef1b5f7b664922c0ee5eee93a35a4340,2017,7
612831,1480,3033288,entire home/apt,lisbon,santa maria maior,238,4.5,6,2.0,72.0,house of maps downtown lisbon,2017-07-27 19:42:21.838831,38.713497,-9.138407,0101000020e610000030134548dd4622c0a565a4de535b4340,2017,7
896591,1480,4773942,entire home/apt,lisbon,santa maria maior,163,4.5,4,1.0,66.0,charm light and accessibility,2017-07-27 19:42:20.032709,38.70711,-9.141139,0101000020e61000005b61fa5e434822c058569a94825a4340,2017,7
14173810,1480,9816110,entire home/apt,lisbon,santa maria maior,28,4.0,4,2.0,72.0,lovelisbon 2bedrooms dowtown air conditioner,2017-07-27 19:42:18.883799,38.708446,-9.132465,0101000020e6100000b2bad573d24322c0b37dc85bae5a4340,2017,7
8285941,1480,31265397,entire home/apt,lisbon,santa maria maior,45,4.0,3,1.0,78.0,heart of downtown apart 18thcentury,2017-07-27 19:42:17.645731,38.709256,-9.135501,0101000020e61000008d261763604522c0f33e8ee6c85a4340,2017,7
6230370,1480,19905749,entire home/apt,lisbon,santa maria maior,114,5.0,6,2.0,79.0,writer s house,2017-07-27 19:42:16.690634,38.709613,-9.132477,0101000020e6100000c3f17c06d44322c081e84999d45a4340,2017,7
6519819,1480,2372087,entire home/apt,lisbon,santa maria maior,5,4.5,8,2.0,80.0,cais santarem,2017-07-27 19:42:13.033770,38.708303,-9.129099,0101000020e610000082e49d43194222c0505436aca95a4340,2017,7
208683,1480,753902,entire home/apt,lisbon,santa maria maior,66,4.5,4,2.0,72.0,cozy central apartment with view,2017-07-27 19:42:13.029551,38.70934,-9.132024,0101000020e6100000ff9254a6984322c050df32a7cb5a4340,2017,7
417477,1480,426650,entire home/apt,lisbon,santa maria maior,130,4.5,4,1.0,72.0,alfama swallows flat,2017-07-27 19:42:09.092674,38.710151,-9.131342,0101000020e6100000b62e35423f4322c0611c5c3ae65a4340,2017,7
431706,1480,2146386,entire home/apt,lisbon,santa maria maior,81,4.5,3,1.0,66.0,studio in heart of alfama with wifi,2017-07-27 19:42:07.822780,38.712089,-9.126184,0101000020e6100000938e72309b4022c0b16b7bbb255b4340,2017,7
4829866,1480,8735639,entire home/apt,lisbon,são vicente,34,4.5,4,1.0,63.0,delicioso t1 em alfama,2017-07-27 19:42:07.818874,38.713599,-9.125803,0101000020e6100000357a3540694022c0aaba4736575b4340,2017,7
4490133,1480,23293250,entire home/apt,lisbon,santa maria maior,60,4.5,4,1.0,78.0,stunning apartment with river view,2017-07-27 19:42:07.814138,38.708937,-9.130675,0101000020e610000042cf66d5e74222c051f69672be5a4340,2017,7
14080524,1480,84453563,entire home/apt,lisbon,santa maria maior,0,0.0,2,1.0,73.0,alfama vig rio,2017-07-27 19:42:07.811854,38.712264,-9.126523,0101000020e61000003562669fc74022c01f0f7d772b5b4340,2017,7
13780459,1480,80909527,entire home/apt,lisbon,santa maria maior,64,5.0,5,2.0,66.0,alfama cosy loft,2017-07-27 19:42:05.965483,38.711186,-9.127553,0101000020e61000006d0377a04e4122c0c0af9124085b4340,2017,7
7663684,1480,40228423,entire home/apt,lisbon,santa maria maior,25,4.5,4,1.0,78.0,alfama view duplex,2017-07-27 19:42:01.859961,38.712757,-9.130391,0101000020e6100000ae62f19bc24222c05f7f129f3b5b4340,2017,7
16450647,1480,107903717,entire home/apt,lisbon,santa maria maior,0,0.0,3,2.0,72.0,alfama estevao river view,2017-07-27 19:42:01.857650,38.711531,-9.127779,0101000020e61000002e3bc43f6c4122c08b8ba372135b4340,2017,7
14607188,1480,8255315,entire home/apt,lisbon,santa maria maior,54,5.0,4,1.0,82.0,story flat lisbon alfama iii,2017-07-27 19:42:01.855166,38.712276,-9.126854,0101000020e6100000cbbbea01f34022c0e4dc26dc2b5b4340,2017,7
1964939,1480,8735639,entire home/apt,lisbon,santa maria maior,91,4.5,4,1.0,65.0,3 balconies in alfama,2017-07-27 19:42:01.844220,38.711786,-9.127025,0101000020e61000007e8cb96b094122c015e0bbcd1b5b4340,2017,7
19067635,1480,46064752,entire home/apt,lisbon,santa maria maior,4,4.5,4,1.0,66.0,apartments center alfama rc,2017-07-27 19:41:59.073662,38.70917,-9.129351,0101000020e6100000e868554b3a4222c0f4a62215c65a4340,2017,7
18484166,1480,128223036,entire home/apt,lisbon,são vicente,10,5.0,6,2.0,70.0,alfama amazing river view apartment,2017-07-27 19:41:47.570519,38.714414,-9.12578,0101000020e610000055fb743c664022c0fbe6feea715b4340,2017,7
